ಕಸ ಸಮಯಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳುವುದಿಲ್ಲ,sanitation
ಸ್ವಚ್ಛತಾ ಸಿಬ್ಬಂದಿ ಇಲ್ಲ,sanitation
ಕಸ ನಿರ್ವಹಣೆ ಕೆಟ್ಟಿದೆ,sanitation
ಕಸ ಎಲ್ಲೆಡೆ ಹರಡಿದೆ,sanitation
ಸ್ವಚ್ಛತಾ ವ್ಯವಸ್ಥೆ ದುರ್ಬಲವಾಗಿದೆ,sanitation
ಕಸ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,sanitation
ಕಸ ತೆರವು ವಿಳಂಬವಾಗಿದೆ,sanitation
ಸ್ವಚ್ಛತೆ ಪರಿಸ್ಥಿತಿ ಕೆಟ್ಟಿದೆ,sanitation
ಕಸ ರಸ್ತೆ ಮೇಲೆ ಇದೆ,sanitation
ಸ್ವಚ್ಛತಾ ಸೇವೆ ಸರಿಯಾಗಿಲ್ಲ,sanitation
ಕಸ ಸಮಸ್ಯೆ ಗಂಭೀರವಾಗಿದೆ,sanitation
ಕಸ ಸಂಗ್ರಹಣೆ ವಿಳಂಬವಾಗಿದೆ,sanitation
ಸ್ವಚ್ಛತೆ ಕೊರತೆ ಇದೆ,sanitation
ಕಸ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,sanitation
ಬಸ್ ಸಮಯಕ್ಕೆ ಬರುತ್ತಿಲ್ಲ,transport
ಬಸ್ ಸೇವೆ ಕಡಿಮೆಯಾಗಿದೆ,transport
ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ ಕೆಟ್ಟಿದೆ,transport
ಬಸ್ ತುಂಬಾ ತಡವಾಗುತ್ತದೆ,transport
ಬಸ್ ನಿಲ್ಲುವುದಿಲ್ಲ,transport
ಆಟೋ ಸಿಗುವುದಿಲ್ಲ,transport
ಸಾರಿಗೆ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,transport
ಬಸ್ ಸೇವೆ ಅಸ್ಥಿರವಾಗಿದೆ,transport
ಸಾರಿಗೆ ವೆಚ್ಚ ಹೆಚ್ಚು ಇದೆ,transport
ಬಸ್ ನಿರ್ವಹಣೆ ದುರ್ಬಲವಾಗಿದೆ,transport
ಸಾರಿಗೆ ಸಂಪರ್ಕ ಕಡಿಮೆ ಇದೆ,transport
ಬಸ್ ಸೌಲಭ್ಯ ಕೊರತೆ ಇದೆ,transport
ಬಸ್ ಸೇವೆ ಸಮಯಕ್ಕೆ ಇಲ್ಲ,transport
ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ ಅಸ್ತವ್ಯಸ್ತವಾಗಿದೆ,transport
ಬಸ್ ವಿಳಂಬವಾಗಿದೆ,transport
ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ ಸರಿಪಡಿಸಬೇಕು,transport
ಬಸ್ ಸರ್ವಿಸ್ ಅಲ್ಪವಾಗಿದೆ,transport
ಸಾರಿಗೆ ಸೌಲಭ್ಯ ಅಪೂರ್ಣವಾಗಿದೆ,transport
ಬಸ್ ಸಂಪರ್ಕ ಕಡಿಮೆಯಾಗಿದೆ,transport
ಸಾರಿಗೆ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,transport
ನಮ್ಮ ಬೀದಿಯಲ್ಲಿ ನೀರು ಬರುತ್ತಿಲ್ಲ,water
ನೀರಿನ ಪೂರೈಕೆ ಹಲವು ದಿನಗಳಿಂದ ಇಲ್ಲ,water
ನೀರು ತುಂಬಾ ಕೆಟ್ಟ ಗುಣಮಟ್ಟದಲ್ಲಿದೆ,water
ನೀರು ಕುಡಿಯಲು ಯೋಗ್ಯವಾಗಿಲ್ಲ,water
ನೀರಿನ ಟ್ಯಾಂಕ್ ತುಂಬಲಾಗಿಲ್ಲ,water
ನೀರು ಸರಿಯಾಗಿ ಹರಿಯುವುದಿಲ್ಲ,water
ನೀರಿನ ಲೈನ್ ಸಮಸ್ಯೆ ಇದೆ,water
ನೀರು ತುಂಬಾ ದುರ್ವಾಸನೆ ಕೊಡುತ್ತದೆ,water
ನೀರಿನ ಒತ್ತಡ ತುಂಬಾ ಕಡಿಮೆ ಇದೆ,water
ನೀರು ಕೆಲವೇ ಸಮಯ ಬರುತ್ತದೆ,water
ನೀರಿನ ಪಂಪ್ ಕೆಲಸ ಮಾಡುತ್ತಿಲ್ಲ,water
ನೀರಿನ ಸಂಪರ್ಕ ಕಡಿತವಾಗಿದೆ,water
ನೀರು ಬಾರದ ಕಾರಣ ತೊಂದರೆ ಇದೆ,water
ನೀರಿನ ಸರಬರಾಜು ವಿಳಂಬವಾಗಿದೆ,water
ನೀರು ಅನಿಯಮಿತವಾಗಿ ಬರುತ್ತಿದೆ,water
ನೀರಿನ ಸೇವೆ ನಿಂತಿದೆ,water
ನೀರಿನ ಸಮಸ್ಯೆ ಪರಿಹರಿಸಿ,water
ನೀರು ಸಂಪೂರ್ಣ ಇಲ್ಲ,water
ನೀರಿನ ತೊಂದರೆ ಹೆಚ್ಚಾಗಿದೆ,water
ನೀರು ಸರಿಯಾಗಿ ಸಿಗುತ್ತಿಲ್ಲ,water
ರಸ್ತೆ ತುಂಬಾ ಹಾಳಾಗಿದೆ,road
ರಸ್ತೆಯಲ್ಲಿ ದೊಡ್ಡ ಗುಂಡಿಗಳು ಇವೆ,road
ರಸ್ತೆ ದುರಸ್ತಿ ಮಾಡಿಲ್ಲ,road
ರಸ್ತೆ ತುಂಬಾ ಅಸಮವಾಗಿದೆ,road
ರಸ್ತೆಯಲ್ಲಿ ಮಣ್ಣು ತುಂಬಿದೆ,road
ರಸ್ತೆ ಸಂಚಾರಕ್ಕೆ ಅಪಾಯಕಾರಿಯಾಗಿದೆ,road
ರಸ್ತೆ ಮೇಲೆ ನೀರು ನಿಂತಿದೆ,road
ರಸ್ತೆ ನಿರ್ಮಾಣ ನಿಂತಿದೆ,road
ರಸ್ತೆ ತುಂಬಾ ಕೆಸರು ಆಗಿದೆ,road
ರಸ್ತೆ ನಿರ್ವಹಣೆ ಇಲ್ಲ,road
ರಸ್ತೆಯಲ್ಲಿ ಬೆಳಕು ಇಲ್ಲ,road
ರಸ್ತೆ ಸರಿಯಾಗಿ ನಿರ್ಮಿಸಲಿಲ್ಲ,road
ರಸ್ತೆ ತುಂಬಾ ಅಪಾಯಕಾರಿ ಇದೆ,road
ರಸ್ತೆ ದುರಸ್ತಿ ತಡವಾಗಿದೆ,road
ರಸ್ತೆ ತುಂಬಾ ಹಾನಿಯಾಗಿದೆ,road
ರಸ್ತೆ ಸಂಚಾರಕ್ಕೆ ಕಷ್ಟವಾಗಿದೆ,road
ರಸ್ತೆ ತುಂಬಾ ಕೆಟ್ಟ ಸ್ಥಿತಿಯಲ್ಲಿ ಇದೆ,road
ರಸ್ತೆ ಮೇಲೆ ಕಲ್ಲುಗಳು ಇವೆ,road
ರಸ್ತೆ ತಕ್ಷಣ ಸರಿಪಡಿಸಿ,road
ರಸ್ತೆ ಸಂಪೂರ್ಣವಾಗಿ ಕೆಟ್ಟಿದೆ,road

ವಿದ್ಯುತ್ ಇಲ್ಲದ ಪರಿಸ್ಥಿತಿ ಇದೆ,electricity
ವಿದ್ಯುತ್ ಸರಬರಾಜು ಸ್ಥಗಿತವಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಮರುಮರು ಕಡಿತ ಆಗುತ್ತಿದೆ,electricity
ವಿದ್ಯುತ್ ಲೈನ್ ಹಾನಿಯಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಪೂರೈಕೆ ಸರಿಯಾಗಿಲ್ಲ,electricity
ವಿದ್ಯುತ್ ಸಂಪರ್ಕ ಕಡಿತವಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ ಕೆಟ್ಟಿದೆ,electricity
ವಿದ್ಯುತ್ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಸರಿಯಾಗಿ ಬರುತ್ತಿಲ್ಲ,electricity
ವಿದ್ಯುತ್ ಲೈನ್ ಕಟ್ ಆಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಕಂಬ ದೋಷವಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಸೇವೆ ಅಸ್ಥಿರವಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ತೊಂದರೆ ಹೆಚ್ಚಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಪೂರೈಕೆ ವಿಳಂಬವಾಗಿದೆ,electricity
ವಿದ್ಯುತ್ ಸೇವೆ ಸರಿಯಾಗಿಲ್ಲ,electricity
ವಿದ್ಯುತ್ ಮರುಮರು ಹೋಗುತ್ತಿದೆ,electricity
ವಿದ್ಯುತ್ ಸಮಸ್ಯೆ ಮುಂದುವರಿದಿದೆ,electricity
ವಿದ್ಯುತ್ ಇಲ್ಲದ ಕಾರಣ ಸಮಸ್ಯೆ ಇದೆ,electricity
ವಿದ್ಯುತ್ ತಕ್ಷಣ ಸರಿಪಡಿಸಿ,electricity
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಸೇವೆ ಸರಿಯಾಗಿ ಇಲ್ಲ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ವೈದ್ಯರು ಲಭ್ಯವಿಲ್ಲ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಔಷಧಿ ಕೊರತೆ ಇದೆ,health
ರೋಗಿಗಳಿಗೆ ಚಿಕಿತ್ಸೆ ಸಿಗುವುದಿಲ್ಲ,health
ಆಸ್ಪತ್ರೆ ಪರಿಸ್ಥಿತಿ ಹಾಳಾಗಿದೆ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಸ್ವಚ್ಛತೆ ಇಲ್ಲ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಸಿಬ್ಬಂದಿ ಇಲ್ಲ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ತುರ್ತು ಸೇವೆ ಇಲ್ಲ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ದೀರ್ಘ ಸಾಲು ಇದೆ,health
ಆಸ್ಪತ್ರೆ ತುಂಬಾ ಜನಸಂದಣಿ ಇದೆ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಚಿಕಿತ್ಸೆ ತಡವಾಗುತ್ತಿದೆ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಸೌಲಭ್ಯ ಕಡಿಮೆ ಇದೆ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ನಿರ್ಲಕ್ಷ್ಯ ಇದೆ,health
ಆಸ್ಪತ್ರೆ ನಿರ್ವಹಣೆ ಕೆಟ್ಟಿದೆ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ರೋಗಿಗಳಿಗೆ ಗಮನ ಇಲ್ಲ,health
ಆಸ್ಪತ್ರೆ ಪರಿಸರ ಅಸ್ವಚ್ಛವಾಗಿದೆ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಉಪಕರಣಗಳ ಕೊರತೆ ಇದೆ,health
ಆಸ್ಪತ್ರೆ ಸೇವೆ ತೃಪ್ತಿಕರವಾಗಿಲ್ಲ,health
ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಮೂಲಭೂತ ಸೌಲಭ್ಯ ಇಲ್ಲ,health
ಆಸ್ಪತ್ರೆ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,health
ಶಾಲೆಯಲ್ಲಿ ಶಿಕ್ಷಕರು ಇಲ್ಲ,education
ಶಾಲೆಯಲ್ಲಿ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಸೌಲಭ್ಯ ಇಲ್ಲ,education
ಶಾಲೆ ಕಟ್ಟಡ ಹಾಳಾಗಿದೆ,education
ಶಾಲೆಯಲ್ಲಿ ನೀರು ಇಲ್ಲ,education
ಶಾಲೆಯಲ್ಲಿ ಶೌಚಾಲಯ ಸೌಲಭ್ಯ ಇಲ್ಲ,education
ಶಿಕ್ಷಕರು ಬೋಧನೆ ಸರಿಯಾಗಿ ಮಾಡುತ್ತಿಲ್ಲ,education
ಶಾಲೆಯ ಪರಿಸ್ಥಿತಿ ಕೆಟ್ಟಿದೆ,education
ಶಾಲೆಯಲ್ಲಿ ವಿದ್ಯುತ್ ಇಲ್ಲ,education
ಶಾಲೆಯಲ್ಲಿ ಪಾಠ ನಡೆಯುತ್ತಿಲ್ಲ,education
ಶಾಲೆ ನಿರ್ವಹಣೆ ದುರ್ಬಲವಾಗಿದೆ,education
ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಆಸನ ಇಲ್ಲ,education
ಶಾಲೆಯಲ್ಲಿ ಪುಸ್ತಕಗಳು ಇಲ್ಲ,education
ಶಾಲೆಯಲ್ಲಿ ಮೂಲಭೂತ ಸೌಲಭ್ಯ ಕೊರತೆ ಇದೆ,education
ಶಾಲೆಯಲ್ಲಿ ಶಿಕ್ಷಕರ ಕೊರತೆ ಇದೆ,education
ಶಾಲೆ ಪರಿಸರ ಅಸ್ವಚ್ಛವಾಗಿದೆ,education
ಶಾಲೆಯಲ್ಲಿ ತರಗತಿ ಕೊಠಡಿ ಇಲ್ಲ,education
ಶಾಲೆ ಸೇವೆ ತೃಪ್ತಿಕರವಾಗಿಲ್ಲ,education
ಶಾಲೆಯಲ್ಲಿ ಶಿಕ್ಷಣ ಮಟ್ಟ ಕಡಿಮೆಯಾಗಿದೆ,education
ಶಾಲೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರು ಇಲ್ಲ,education
ಶಾಲೆ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,education
ಪೊಲೀಸರು ಸ್ಪಂದನೆ ನೀಡುತ್ತಿಲ್ಲ,police
ಪೊಲೀಸರು ಸಹಾಯ ಮಾಡುತ್ತಿಲ್ಲ,police
ಪೊಲೀಸ್ ಠಾಣೆ ಸ್ಪಂದನೆ ಇಲ್ಲ,police
ಪೊಲೀಸರು ದೂರು ಸ್ವೀಕರಿಸಲಿಲ್ಲ,police
ಪೊಲೀಸರು ಕ್ರಮ ಕೈಗೊಂಡಿಲ್ಲ,police
ಪೊಲೀಸರು ತನಿಖೆ ಮಾಡುತ್ತಿಲ್ಲ,police
ಪೊಲೀಸ್ ಸೇವೆ ಕೆಟ್ಟಿದೆ,police
ಸುರಕ್ಷತೆ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,police
ಪೊಲೀಸರು ಸಹಕಾರ ನೀಡುತ್ತಿಲ್ಲ,police
ಪೊಲೀಸ್ ಇಲಾಖೆ ಸ್ಪಂದನೆ ಇಲ್ಲ,police
ಪೊಲೀಸರು ವಿಳಂಬ ಮಾಡುತ್ತಿದ್ದಾರೆ,police
ಪೊಲೀಸರು ಸಮಯಕ್ಕೆ ಬರಲಿಲ್ಲ,police
ಪೊಲೀಸ್ ಸಹಾಯ ಸಿಗುತ್ತಿಲ್ಲ,police
ಪೊಲೀಸರು ದೂರು ಕಡೆಗಣಿಸಿದ್ದಾರೆ,police
ಪೊಲೀಸರು ಕ್ರಮ ನಿಧಾನವಾಗಿದೆ,police
ಪೊಲೀಸ್ ಸೇವೆ ದುರ್ಬಲವಾಗಿದೆ,police
ಪೊಲೀಸರು ಪ್ರಕರಣ ತನಿಖೆ ಮಾಡಿಲ್ಲ,police
ಪೊಲೀಸರು ಸಹಾಯ ನೀಡಲಿಲ್ಲ,police
ಸುರಕ್ಷತೆ ಕಡಿಮೆಯಾಗಿದೆ,police
ಪೊಲೀಸ್ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,police
ಕಸ ತೆರವು ಮಾಡಲಾಗುತ್ತಿಲ್ಲ,sanitation
ಕಸ ಸಂಗ್ರಹಣೆ ಸರಿಯಾಗಿಲ್ಲ,sanitation
ಕಸ ಎಲ್ಲೆಲ್ಲೂ ಬಿದ್ದಿದೆ,sanitation
ಕಸದಿಂದ ದುರ್ಗಂಧ ಬರುತ್ತಿದೆ,sanitation
ಸ್ವಚ್ಛತೆ ಇಲ್ಲದ ಪರಿಸ್ಥಿತಿ ಇದೆ,sanitation
ಕಸದ ಬುಟ್ಟಿ ತುಂಬಿಕೊಂಡಿದೆ,sanitation
ಕಸ ಸಮಯಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳುವುದಿಲ್ಲ,sanitation
ಸ್ವಚ್ಛತಾ ಸಿಬ್ಬಂದಿ ಇಲ್ಲ,sanitation
ಕಸ ನಿರ್ವಹಣೆ ಕೆಟ್ಟಿದೆ,sanitation
ಕಸ ಎಲ್ಲೆಡೆ ಹರಡಿದೆ,sanitation
ಸ್ವಚ್ಛತಾ ವ್ಯವಸ್ಥೆ ದುರ್ಬಲವಾಗಿದೆ,sanitation
ಕಸ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,sanitation
ಕಸ ತೆರವು ವಿಳಂಬವಾಗಿದೆ,sanitation
ಸ್ವಚ್ಛತೆ ಪರಿಸ್ಥಿತಿ ಕೆಟ್ಟಿದೆ,sanitation
ಕಸ ರಸ್ತೆ ಮೇಲೆ ಇದೆ,sanitation
ಸ್ವಚ್ಛತಾ ಸೇವೆ ಸರಿಯಾಗಿಲ್ಲ,sanitation
ಕಸ ಸಮಸ್ಯೆ ಗಂಭೀರವಾಗಿದೆ,sanitation
ಕಸ ಸಂಗ್ರಹಣೆ ವಿಳಂಬವಾಗಿದೆ,sanitation
ಸ್ವಚ್ಛತೆ ಕೊರತೆ ಇದೆ,sanitation
ಕಸ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,sanitation
ಬಸ್ ಸಮಯಕ್ಕೆ ಬರುತ್ತಿಲ್ಲ,transport
ಬಸ್ ಸೇವೆ ಕಡಿಮೆಯಾಗಿದೆ,transport
ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ ಕೆಟ್ಟಿದೆ,transport
ಬಸ್ ತುಂಬಾ ತಡವಾಗುತ್ತದೆ,transport
ಬಸ್ ನಿಲ್ಲುವುದಿಲ್ಲ,transport
ಆಟೋ ಸಿಗುವುದಿಲ್ಲ,transport
ಸಾರಿಗೆ ಸಮಸ್ಯೆ ಹೆಚ್ಚಾಗಿದೆ,transport
ಬಸ್ ಸೇವೆ ಅಸ್ಥಿರವಾಗಿದೆ,transport
ಸಾರಿಗೆ ವೆಚ್ಚ ಹೆಚ್ಚು ಇದೆ,transport
ಬಸ್ ನಿರ್ವಹಣೆ ದುರ್ಬಲವಾಗಿದೆ,transport
ಸಾರಿಗೆ ಸಂಪರ್ಕ ಕಡಿಮೆ ಇದೆ,transport
ಬಸ್ ಸೌಲಭ್ಯ ಕೊರತೆ ಇದೆ,transport
ಬಸ್ ಸೇವೆ ಸಮಯಕ್ಕೆ ಇಲ್ಲ,transport
ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ ಅಸ್ತವ್ಯಸ್ತವಾಗಿದೆ,transport
ಬಸ್ ವಿಳಂಬವಾಗಿದೆ,transport
ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ ಸರಿಪಡಿಸಬೇಕು,transport
ಬಸ್ ಸರ್ವಿಸ್ ಅಲ್ಪವಾಗಿದೆ,transport
ಸಾರಿಗೆ ಸೌಲಭ್ಯ ಅಪೂರ್ಣವಾಗಿದೆ,transport
ಬಸ್ ಸಂಪರ್ಕ ಕಡಿಮೆಯಾಗಿದೆ,transport
ಸಾರಿಗೆ ಸಮಸ್ಯೆ ತೀವ್ರವಾಗಿದೆ,transport
